document,content,tag
Commissioner v. Groetzinger_MCL_retagged,The United States Court of Appeals for the Seventh Circuit affirmed.,Giving the holding/ruling of a lower court
Commissioner v. Groetzinger_MCL_retagged,771 F.2d 269 (1985).,Citing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,"Because of a conflict on the issue among Courts of Appeals, [5]",Stating the issue(s) to be decided
Commissioner v. Groetzinger_MCL_retagged,we granted certiorari.,Granting certiorari
Commissioner v. Groetzinger_MCL_retagged,475 U.S. 1080 (1986).,Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"The phrase ""trade or business"" has been in § 162(a) and in that section's predecessors for many years.",Describing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,"Indeed, the phrase is common in the Code, for it appears in over 50 sections and 800 subsections and in hundreds of places in proposed and final income tax regulations.",Describing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,"The slightly longer phrases, ""carrying on a trade or business"" and ""engaging in a trade or business,"" themselves are used no less than 60 times in the Code.",Describing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,The concept thus has a well-known and almost constant presence on our tax-law terrain.,Recalling a primary source (other than a SCOTUS decision)
Commissioner v. Groetzinger_MCL_retagged,"Despite this, the Code has never contained a definition of the words ""trade or business"" for general application, and no regulation has been issued expounding its meaning for all purposes. [6]",Describing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,Neither has a broadly applicable authoritative judicial definition emerged. [7],Describing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,Our task in this case is to ascertain the meaning of the phrase as it appears in the sections of the Code with which we are here concerned. [8],Stating the issue(s) to be decided
Commissioner v. Groetzinger_MCL_retagged,"In one of its early tax cases, Flint v. Stone Tracy Co., 220 U.S. 107 (1911), the Court was concerned with the Corporation Tax imposed by § 38 of the Tariff Act of 1909, ch. 6, 36 Stat. 112-117, and the status of being engaged in business.",Stating the issues decided in another case
Commissioner v. Groetzinger_MCL_retagged,It said:,Announcing function
Commissioner v. Groetzinger_MCL_retagged, `Business' is a very comprehensive term *28 and embraces everything about which a person can be employed.,Quoting a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"220 U.S., at 171 .",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,It embraced the Bouvier Dictionary definition:,Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"That which occupies the time, attention and labor of men for the purpose of a livelihood or profit.",Quoting a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,Ibid.,Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"See also Helvering v. Horst, 311 U.S. 112 , 118 (1940).",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"And Justice Frankfurter has observed that ""we assume that Congress uses common words in their popular meaning, as used in the common speech of men.""",Describing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"Frankfurter, Some Reflections on the Reading of Statutes, 47 Colum. L. Rev. 527, 536 (1947).",Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"With these general comments as significant background, we turn to pertinent cases decided here.",Announcing function
Commissioner v. Groetzinger_MCL_retagged,"Snyder v. Commissioner, 295 U.S. 134 (1935), had to do with margin trading and capital gains, and held, in that context, that an investor, seeking merely to increase his holdings, was not engaged in a trade or business.",Stating the issues decided in another case
Commissioner v. Groetzinger_MCL_retagged,"Justice Brandeis, in his opinion for the Court, noted that the Board of Tax Appeals theretofore had ruled that a taxpayer who devoted the major portion of his time to transactions on the stock exchange for the purpose of making a livelihood could treat losses incurred as having been sustained in the course of a trade or business.",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"He went on to observe that no facts were adduced in Snyder to show that the taxpayer ""might properly be characterized as a `trader on an exchange who makes a living in buying and selling securities.' """,Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"Id., at 139.",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"These observations, thus, are dicta, but, by their use, the Court appears to have drawn a distinction between an active trader and an investor.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"In Deputy v. Du Pont, 308 U.S. 488 (1940), the Court was concerned with what were ""ordinary and necessary"" expenses of a taxpayer's trade or business, within the meaning of § 23(a) of the Revenue Act of 1928, 45 Stat. 799.",Stating the issues decided in another case
Commissioner v. Groetzinger_MCL_retagged,"In ascertaining whether carrying charges on short sales of stock were deductible as ordinary and necessary expenses of the taxpayer's business, the Court assumed that the activities of the taxpayer in conserving and enhancing his estate constituted a trade or business, but nevertheless disallowed the *29 claimed deductions because they were not ""ordinary"" or ""necessary.""",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"308 U.S., at 493-497 .",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"Justice Frankfurter, in a concurring opinion joined by Justice Reed, did not join the majority.",Describing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"He took the position that whether the taxpayer's activities constituted a trade or business was ""open for determination,"" id., at 499, and observed:",Describing secondary sources
Commissioner v. Groetzinger_MCL_retagged," `. . . carrying on any trade or business,' within the contemplation of § 23(a), involves holding one's self out to others as engaged in the selling of goods or services. This the taxpayer did not do. . . . Without elaborating the reasons for this construction and not unmindful of opposing considerations, including appropriate regard for administrative practice, I prefer to make the conclusion explicit instead of making the hypothetical litigation-breeding assumption that this taxpayer's activities, for which expenses were sought to be deducted, did constitute a `trade or business.' ",Quoting secondary sources
Commissioner v. Groetzinger_MCL_retagged,Ibid.,Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"Next came Higgins v. Commissioner, 312 U.S. 212 (1941).",Announcing function
Commissioner v. Groetzinger_MCL_retagged,"There the Court, in a bare and brief unanimous opinion, ruled that salaries and other expenses incident to looking after one's own investments in bonds and stocks were not deductible under § 23(a) of the Revenue Act of 1932, 47 Stat. 179, as expenses paid or incurred in carrying on a trade or business.",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"While surely cutting back on Flint's broad approach, the Court seemed to do little more than announce that since 1918 ""the present form [of the statute] was fixed and has so continued""; that ""[n]o regulation has ever been promulgated which interprets the meaning of `carrying on a business' ""; that the comprehensive definition of ""business"" in Flint was ""not controlling in this dissimilar inquiry""; that the facts in each case must be examined; that not all expenses of every business transaction are deductible; and that ""[n]o matter how large the estate or how continuous or extended the work required may be, such facts are not sufficient as a matter of law to permit the courts to reverse the decision of the Board.""",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"312 U.S., at 215-218 .",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"The opinion, therefore  although devoid *30 of analysis and not setting forth what elements, if any, in addition to profit motive and regularity, were required to render an activity a trade or business  must stand for the propositions that full-time market activity in managing and preserving one's own estate is not embraced within the phrase ""carrying on a business,"" and that salaries and other expenses incident to the operation are not deductible as having been paid or incurred in a trade or business. [9]",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"See also United States v. Gilmore, 372 U.S. 39 , 44-45 (1963); Whipple v. Commissioner, 373 U.S. 193 (1963).",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"It is of interest to note that, although Justice Frankfurter was on the Higgins Court and this time did not write separately, and although Justice Reed, who had joined the concurring opinion in Du Pont, was the author of the Higgins opinion, the Court in that case did not even cite Du Pont and thus paid no heed whatsoever to the content of Justice Frankfurter's pronouncement in his concurring opinion. [10]",Giving the context
Commissioner v. Groetzinger_MCL_retagged,"Adoption of the Frankfurter gloss obviously would have disposed of the case in the Commissioner's favor handily and automatically, but that easy route was not followed.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"Less than three months later, the Court considered the issue of the deductibility, as business expenses, of estate and trust fees.",Stating the issues decided in another case
Commissioner v. Groetzinger_MCL_retagged,"In unanimous opinions issued the same day and written by Justice Black, the Court ruled that the efforts *31 of an estate or trust in asset conservation and maintenance did not constitute a trade or business.",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"City Bank Farmers Trust Co. v. Helvering, 313 U.S. 121 (1941); United States v. Pyne, 313 U.S. 127 (1941).",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,The Higgins case was deemed to be relevant and controlling.,Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"Again, no mention was made of the Frankfurter concurrence in Du Pont.",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,Yet Justices Reed and Frankfurter were on the Court.,Giving the context
Commissioner v. Groetzinger_MCL_retagged,"Snow v. Commissioner, 416 U.S. 500 (1974), concerned a taxpayer who had advanced capital to a partnership formed to develop an invention.",Giving the facts of another case
Commissioner v. Groetzinger_MCL_retagged,"On audit of his 1966 return, a claimed deduction under § 174(a)(1) of the 1954 Code for his pro rata share of the partnership's operating loss was disallowed.",Giving the facts of another case
Commissioner v. Groetzinger_MCL_retagged,The Tax Court and the Sixth Circuit upheld that disallowance.,Giving the holding/ruling of a lower court
Commissioner v. Groetzinger_MCL_retagged,This Court reversed.,Giving the holding/ruling of the Court
Commissioner v. Groetzinger_MCL_retagged,"Justice Douglas, writing for the eight Justices who participated, observed:",Announcing function
Commissioner v. Groetzinger_MCL_retagged,Section 174 was enacted in 1954 to dilute some of the conception of `ordinary and necessary' business expenses under § 162(a) (then § 23(a)(1) of the Internal Revenue Code of 1939) adumbrated by Mr. Justice Frankfurter in a concurring opinion in Deputy v. Du Pont . . . where he said that the section in question . . . `involves holding one's self out to others as engaged in the selling of goods or services.' ,Quoting a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"416 U.S., at 502-503 .",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"He went on to state, id., at 503, that § 162(a) ""is more narrowly written than is § 174.""",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"From these observations and decisions, we conclude (1) that, to be sure, the statutory words are broad and comprehensive (Flint); (2) that, however, expenses incident to caring for one's own investments, even though that endeavor is full time, are not deductible as paid or incurred in carrying on a trade or business (Higgins; City Bank; Pyne); (3) that the opposite conclusion may follow for an active trader (Snyder); (4) that Justice Frankfurter's attempted gloss upon the decision in Du Pont was not adopted by the Court in that case; (5) that the Court, indeed, later characterized it as an ""adumbration"" (Snow); and (6) that the Frankfurter observation, specifically or by implication, never has been accepted *32 as law by a majority opinion of the Court, and more than once has been totally ignored.",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"We must regard the Frankfurter gloss merely as a two-Justice pronouncement in a passing moment and, while entitled to respect, as never having achieved the status of a Court ruling.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"One also must acknowledge that Higgins, with its stress on examining the facts in each case, affords no readily helpful standard, in the usual sense, with which to decide the present case and others similar to it.",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"The Court's cases, thus, give us results, but little general guidance.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"Federal and state legislation and court decisions, perhaps understandably, until recently have not been noticeably favorable to gambling endeavors and even have been reluctant to treat gambling on a parity with more ""legitimate"" means of making a living.",Describing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,"See, e. g., § 4401 et seq. of the Code; Marchetti v. United States, 390 U.S. 39 , 44-46, and nn. 5 and 6 (1968). [11]",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"And the confinement of gambling-loss deductions to the amount of gambling gains, a provision brought into the income tax law as § 23(g) of the Revenue Act of 1934, 48 Stat. 689, and carried forward into § 165(d) of the 1954 Code, closed the door on suspected abuses, see H. R. Rep. No. 704, 73d Cong., 2d Sess., 22 (1934); S. Rep. No. 558, 73d Cong., 2d Sess., 25 (1934), but served partially to differentiate genuine gambling losses from many other types of adverse financial consequences sustained during the tax year.",Referring to unwritten sources of authority
Commissioner v. Groetzinger_MCL_retagged,"Gambling winnings, however, have not been isolated from gambling losses.",Referring to unwritten sources of authority
Commissioner v. Groetzinger_MCL_retagged,"The Congress has been realistic enough to recognize that such losses do exist and do have some effect on income, which is the primary focus of the federal income tax.",Referring to unwritten sources of authority
Commissioner v. Groetzinger_MCL_retagged,"The issue this case presents has ""been around"" for a long time and, as indicated above, has not met with consistent treatment in the Tax Court itself or in the Federal Courts of *33 Appeals.",Stating the issue(s) to be decided
Commissioner v. Groetzinger_MCL_retagged,"The Seventh Circuit, in the present case, said the issue ""has proven to be most difficult and troublesome over the years.""",Recalling a primary source (other than a SCOTUS decision)
Commissioner v. Groetzinger_MCL_retagged,"771 F.2d, at 271 .",Citing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,"The difficulty has not been ameliorated by the persistent absence of an all-purpose definition, by statute or regulation, of the phrase ""trade or business"" which so frequently appears in the Code.",Recalling a primary source (other than a SCOTUS decision)
Commissioner v. Groetzinger_MCL_retagged,"Of course, this very frequency well may be the explanation for legislative and administrative reluctance to take a position as to one use that might affect, with confusion, so many others.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"Be that as it may, this taxpayer's case must be decided and, from what we have outlined above, must be decided in the face of a decisional history that is not positive or even fairly indicative, as we read the cases, of what the result should be.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"There are, however, some helpful indicators.",Announcing function
Commissioner v. Groetzinger_MCL_retagged,"If a taxpayer, as Groetzinger is stipulated to have done in 1978, devotes his full-time activity to gambling, and it is his intended livelihood source, it would seem that basic concepts of fairness (if there be much of that in the income tax law) demand that his activity be regarded as a trade or business just as any other readily accepted activity, such as being a retail store proprietor or, to come closer categorically, as being a casino operator or as being an active trader on the exchanges.",Recalling a fact or procedural event
Commissioner v. Groetzinger_MCL_retagged,"It is argued, however, that a full-time gambler is not offering goods or his services, within the line of demarcation that Justice Frankfurter would have drawn in Du Pont.",Recalling an argument from the petitioner
Commissioner v. Groetzinger_MCL_retagged,"Respondent replies that he indeed is supplying goods and services, not only to himself but, as well, to the gambling market; thus, he says, he comes within the Frankfurter test even if that were to be imposed as the proper measure.",Recalling an argument from the respondent
Commissioner v. Groetzinger_MCL_retagged,"It takes two to gamble.""",Recalling an argument from the respondent
Commissioner v. Groetzinger_MCL_retagged,Brief for Respondent 3.,Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"Surely, one who clearly satisfies the Frankfurter adumbration usually is in a trade or business.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,But does it necessarily follow that one who does not satisfy the Frankfurter adumbration is not in a trade or business?,Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"One might well feel that a full-time gambler *34 ought to qualify as much as a full-time trader, [12] as Justice Brandeis in Snyder implied and as courts have held. [13]",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"The Commissioner, indeed, accepts the trader result.",Recalling an argument from the petitioner
Commissioner v. Groetzinger_MCL_retagged,Tr. of Oral Arg. 17.,Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"In any event, while the offering of goods and services usually would qualify the activity as a trade or business, this factor, it seems to us, is not an absolute prerequisite.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"We are not satisfied that the Frankfurter gloss would add any helpful dimension to the resolution of cases such as this one, or that it provides a ""sensible test,"" as the Commissioner urges.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,See Brief for Petitioner 36.,Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"It might assist now and then, when the answer is obvious and positive, but it surely is capable of breeding litigation over the meaning of ""goods,"" the meaning of ""services,"" or the meaning of ""holding one's self out.""",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,And we suspect that  apart from gambling  almost every activity would satisfy the gloss. [14],Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,A test that everyone passes is not a test at all.,Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,We therefore now formally reject the Frankfurter gloss which the Court has never adopted anyway.,Rejecting arguments/a reasoning
Commissioner v. Groetzinger_MCL_retagged,"35 Of course, not every income-producing and profit-making endeavor constitutes a trade or business.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"The income tax law, almost from the beginning, has distinguished between a business or trade, on the one hand, and ""transactions entered into for profit but not connected with . . . business or trade,"" on the other.",Describing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,"See Revenue Act of 1916, § 5(a), Fifth, 39 Stat. 759.",Citing primary sources (other than SCOTUS decisions)
Commissioner v. Groetzinger_MCL_retagged,"Congress ""distinguished the broad range of income or profit producing activities from those satisfying the narrow category of trade or business.""",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"Whipple v. Commissioner, 373 U. S., at 197.",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"We accept the fact that to be engaged in a trade or business, the taxpayer must be involved in the activity with continuity and regularity and that the taxpayer's primary purpose for engaging in the activity must be for income or profit.",Accepting arguments/reasoning
Commissioner v. Groetzinger_MCL_retagged,"A sporadic activity, a hobby, or an amusement diversion does not qualify.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"It is suggested that we should defer to the position taken by the Commissioner and by the Solicitor General, but, in the absence of guidance, for over several decades now, through the medium of definitive statutes or regulations, we see little reason to do so.",Recalling an argument from the petitioner
Commissioner v. Groetzinger_MCL_retagged,"We would defer, instead, to the Code's normal focus on what we regard as a common-sense concept of what is a trade or business.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"Otherwise, as here, in the context of a minimum tax, it is not too extreme to say that the taxpayer is being taxed on his gambling losses, [15] a result distinctly out of line with the Code's focus on income.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"We do not overrule or cut back on the Court's holding in Higgins when we conclude that if one's gambling activity is pursued full time, in good faith, and with regularity, to the production of income for a livelihood, and is not a mere hobby, it is a trade or business within the meaning of the statutes with which we are here concerned.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,Respondent *36 Groetzinger satisfied that test in 1978.,Recalling a fact or procedural event
Commissioner v. Groetzinger_MCL_retagged,Constant and largescale effort on his part was made.,Recalling a fact or procedural event
Commissioner v. Groetzinger_MCL_retagged,Skill was required and was applied.,Recalling a fact or procedural event
Commissioner v. Groetzinger_MCL_retagged,"He did what he did for a livelihood, though with a less-than-successful result.",Recalling a fact or procedural event
Commissioner v. Groetzinger_MCL_retagged,This was not a hobby or a passing fancy or an occasional bet for amusement.,Recalling a fact or procedural event
Commissioner v. Groetzinger_MCL_retagged,"We therefore adhere to the general position of the Higgins Court, taken 46 years ago, that resolution of this issue ""requires an examination of the facts in each case.""",Accepting arguments/reasoning
Commissioner v. Groetzinger_MCL_retagged,"312 U.S., at 217 .",Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"This may be thought by some to be a less-than-satisfactory solution, for facts vary.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"See Boyle, What is a Trade or Business?, 39 Tax Lawyer 737, 767 (1986);",Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"Note, The Business of Betting: Proposals for Reforming the Taxation of Business Gamblers, 38 Tax Lawyer 759 (1985);",Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"Lopez, Defining ""Trade or Business"" Under the Internal Revenue Code: A Survey of Relevant Cases, 11 Fla. St. U. L. Rev. 949 (1984).",Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"Cf. Comment, Continuing Vitality of the ""Goods or Services"" Test, 15 U. Balt. L. Rev. 108 (1985).",Citing secondary sources
Commissioner v. Groetzinger_MCL_retagged,"But the difficulty rests in the Code's wide utilization in various contexts of the term ""trade or business,"" in the absence of an all-purpose definition by statute or regulation, and in our concern that an attempt judicially to formulate and impose a test for all situations would be counterproductive, unhelpful, and even somewhat precarious for the overall integrity of the Code.",Stating the Court's reasoning
Commissioner v. Groetzinger_MCL_retagged,"We leave repair or revision, if any be needed, which we doubt, to the Congress where we feel, at this late date, the ultimate responsibility rests.",Recalling a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,"Cf. Flood v. Kuhn, 407 U.S. 258 , 269-285 (1972). [16]",Citing a SCOTUS decision
Commissioner v. Groetzinger_MCL_retagged,The judgment of the Court of Appeals is affirmed.,Giving the holding/ruling of the Court
Commissioner v. Groetzinger_MCL_retagged,It is so ordered.,Giving the holding/ruling of the Court
opinion-G16-(Florida Power _ Light Co. v. Electric,MR. JUSTICE STEWART delivered the opinion of the Court.,Announcing function
opinion-G16-(Florida Power _ Light Co. v. Electric,"Section 8 (b) (1) (B) of the National Labor Relations Act, 61 Stat. 141, 29 U.S. C. § 158 (b) (1) (B), makes it an unfair labor practice for a union ""to restrain or coerce . . . an employer in the selection of his representatives for the purposes of collective bargaining or the adjustment of grievances.""",Describing primary sources (other than SCOTUS decisions)
opinion-G16-(Florida Power _ Light Co. v. Electric,The respondent unions in these consolidated cases called economic strikes against the employer companies.,Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"During the strikes, supervisory employees of the companies, some of whom were members of bargaining units and some of whom were not, but all of whom were union members, crossed *792 the picket lines and performed rank-and-file struck work, i. e., work normally performed by the nonsupervisory employees then on strike.",Giving the facts of another case
opinion-G16-(Florida Power _ Light Co. v. Electric,The unions later disciplined these supervisors for so doing.,Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,The question to be decided is whether the unions committed unfair labor practices under § 8 (b) (1) (B) when they disciplined their supervisor-members for crossing the picket lines and performing rank-and-file struck work during lawful economic strikes against the companies.,Stating the issue(s) to be decided
opinion-G16-(Florida Power _ Light Co. v. Electric,"Since 1909, Local 134, International Brotherhood of Electrical Workers, AFL-CIO, one of the respondents in No. 73-795, has been recognized by the Illinois Bell Telephone Co. (Illinois Bell) and its predecessors as the exclusive bargaining representative for both rank-and-file and certain supervisory personnel, including general foremen, P. B. X. installation foremen, and building cable foremen.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"Rather than exercise its right to refuse to hire union members as supervisors, the company agreed to the inclusion of a union security clause in the collective-bargaining agreement which required that these supervisors, like the rank-and-file employees, maintain membership in Local 134.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"In addition, the bargaining agreement in effect at the time of this dispute contained provisions for the conditions of employment and certain wages of these foremen.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"Other higher ranking supervisors, however, were neither represented by the union for collective-bargaining purposes nor covered by the agreement, although they were permitted to maintain their union membership. [1]",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"793 By virtue of that membership, these supervisors, like those within the bargaining units, received substantial benefits, including participation in the International's pension and death-benefit plans and in group life insurance and old-age-benefit plans sponsored by Local 134.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"Under the International's constitution, all union members could be penalized for committing any of 23 enumerated offenses, including ""[w]orking in the interest of any organization or cause which is detrimental to, or opposed to, the I. B. E. W.,"" App. 76, and ""[w]orking for any individual or company declared in difficulty with a [local union] or the I. B. E. W.""",Describing primary sources (other than SCOTUS decisions)
opinion-G16-(Florida Power _ Light Co. v. Electric,"Id., at 77.",Citing primary sources (other than SCOTUS decisions)
opinion-G16-(Florida Power _ Light Co. v. Electric,"Between May 8, 1968, and September 20, 1968, Local 134 engaged in an economic strike against the company.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"At the inception of the strike, Illinois Bell informed its supervisory personnel that it would like to have them come to work during the stoppage but that the decision whether or not to do so would be left to each individual, and that those who chose not to work would not be penalized.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"Local 134, on the other hand, warned its supervisor-members that they would be subject to disciplinary action if they performed rank-and-file work during the strike.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,Some of the supervisor-members crossed the union picket lines to perform rank-and-file struck work.,Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"Local 134 thereupon initiated disciplinary proceedings against these supervisors, and those found guilty were *794 fined $500 each. [2]",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"Charges were then filed with the NLRB by the Bell Supervisors Protective Association, an association formed by five supervisors to obtain counsel for and otherwise protect the supervisors who worked during the strike.",Describing procedural events
opinion-G16-(Florida Power _ Light Co. v. Electric,"The Board, one member dissenting, held that in thus disciplining the supervisory personnel, the union had violated § 8 (b) (1) (B) of the Act, [3] in accord with its decision of the same day in Local 2150, IBEW (Wisconsin Electric Power Co.), 192 N. L. R. B. 77 (1971), enforced, 486 F.2d 602 (CA7 1973), cert. pending No. 73-877, holding:",Giving the holding/ruling of a lower court
opinion-G16-(Florida Power _ Light Co. v. Electric,"The Union's fining of the supervisors who were acting in the Employer's interest in performing the struck work severely jeopardized the relationship between the Employer and its supervisors.	Citing primary sources (other than SCOTUS decisions)
opinion-G16-(Florida Power _ Light Co. v. Electric	192 N. L. R. B., at 78.	Citing primary sources (other than SCOTUS decisions)
opinion-G16-(Florida Power _ Light Co. v. Electric	Accordingly, the Board ordered the unions to rescind the fines, to expunge all records thereof, and to reimburse the supervisors for any portions of the fines paid.	Giving the holding/ruling of a lower court
opinion-G16-(Florida Power _ Light Co. v. Electric	The Florida Power & Light Co. (Florida Power), the petitioner in No. 73-556, has maintained a collective-bargaining agreement with the International *795 Brotherhood of Electrical Workers, AFL-CIO and Locals 641, 622, 759, 820, and 1263, represented by the System Council U-4, [4] since 1953.	Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric	That agreement does not require employees to become union members as a condition of employment, but many of its supervisory personnel have in fact joined the union.	Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric	The company has elected to recognize the union as the exclusive bargaining representative of these supervisors, and certain aspects of their wages and conditions of employment are provided for in the agreement. [5]	Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric	In addition, other higher supervisory personnel not covered by the agreement were allowed to maintain union membership, [6] and, although not represented by the union for collective-bargaining purposes, received substantial benefits as a result of their union membership, including pension, disability, and death benefits under the terms of the International's constitution.	Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric	Since the same International union was involved in both No. 73-556 and No. 73-795, the union members of Florida Power bore the same obligations under the International's constitution as did the union members of Illinois Bell.	Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric	See supra, at 793.	Citing primary sources (other than SCOTUS decisions)
opinion-G16-(Florida Power _ Light Co. v. Electric	With respect to union discipline of supervisor members, however, the Florida Power collective-bargaining agreement itself provided:	Announcing function
opinion-G16-(Florida Power _ Light Co. v. Electric	""It is further agreed that employees in [supervisory] classifications have definite management responsibilities and are the direct representatives of the Company at their level of work. Employees in these classifications and any others in a supervisory capacity are not to be jacked up or disciplined through Union machinery for the acts they may have performed as supervisors in the Company's interest. The Union and the Company do not expect or intend for Union members to interfere with the proper and legitimate performance of the Foreman's management responsibilities appropriate to their classification. . . .",Quoting primary sources
opinion-G16-(Florida Power _ Light Co. v. Electric,App. 47.,Citing primary sources (other than SCOTUS decisions)
opinion-G16-(Florida Power _ Light Co. v. Electric,"From October 22, 1969, through December 28, 1969, the International union and its locals engaged in an economic strike against Florida Power.",Describing the adjudicated facts
opinion-G16-(Florida Power _ Light Co. v. Electric,"During the strike, many of the supervisors who were union members crossed the picket lines maintained at nearly all the company's operation facilities, and performed rank-and-file work normally performed by the striking nonsupervisory employees.",Describing the adjudicated facts
